order_details_id,order_id,order_date,order_time,item_id
2369,1056,2023-01-18,0 days 16:12:18,101.0
2370,1056,2023-01-18,0 days 16:12:18,119.0
2371,1056,2023-01-18,0 days 16:12:18,106.0
2372,1057,2023-01-18,0 days 16:18:37,109.0
2373,1057,2023-01-18,0 days 16:18:37,113.0
2374,1058,2023-01-18,0 days 16:30:09,102.0
2375,1059,2023-01-18,0 days 16:30:14,101.0
2376,1059,2023-01-18,0 days 16:30:14,129.0
2377,1059,2023-01-18,0 days 16:30:14,113.0
2378,1059,2023-01-18,0 days 16:30:14,123.0
2379,1060,2023-01-18,0 days 16:39:46,129.0
2380,1060,2023-01-18,0 days 16:39:46,130.0
2381,1061,2023-01-18,0 days 17:17:02,119.0
2382,1061,2023-01-18,0 days 17:17:02,123.0
2383,1062,2023-01-18,0 days 17:21:38,117.0
2384,1062,2023-01-18,0 days 17:21:38,111.0
2385,1063,2023-01-18,0 days 17:28:29,107.0
2386,1063,2023-01-18,0 days 17:28:29,116.0
2387,1063,2023-01-18,0 days 17:28:29,129.0
2388,1064,2023-01-18,0 days 17:30:00,119.0
2389,1065,2023-01-18,0 days 17:48:16,101.0
2390,1065,2023-01-18,0 days 17:48:16,102.0
2391,1065,2023-01-18,0 days 17:48:16,104.0
2392,1065,2023-01-18,0 days 17:48:16,132.0
2393,1066,2023-01-18,0 days 18:10:50,102.0
2394,1066,2023-01-18,0 days 18:10:50,108.0
2395,1066,2023-01-18,0 days 18:10:50,127.0
2396,1066,2023-01-18,0 days 18:10:50,112.0
2397,1067,2023-01-18,0 days 18:13:43,102.0
2398,1067,2023-01-18,0 days 18:13:43,109.0
2399,1067,2023-01-18,0 days 18:13:43,118.0
2400,1068,2023-01-18,0 days 18:16:32,120.0
2401,1068,2023-01-18,0 days 18:16:32,105.0
2402,1069,2023-01-18,0 days 18:19:47,107.0
2403,1069,2023-01-18,0 days 18:19:47,120.0
2404,1069,2023-01-18,0 days 18:19:47,106.0
2405,1070,2023-01-18,0 days 18:21:27,101.0
2406,1070,2023-01-18,0 days 18:21:27,113.0
2407,1071,2023-01-18,0 days 18:27:40,112.0
2408,1071,2023-01-18,0 days 18:27:40,118.0
2409,1071,2023-01-18,0 days 18:27:40,130.0
2410,1072,2023-01-18,0 days 18:32:32,108.0
2411,1072,2023-01-18,0 days 18:32:32,124.0
2412,1072,2023-01-18,0 days 18:32:32,125.0
2413,1073,2023-01-18,0 days 18:42:02,124.0
2414,1073,2023-01-18,0 days 18:42:02,122.0
2415,1073,2023-01-18,0 days 18:42:02,130.0
2416,1074,2023-01-18,0 days 19:01:54,127.0
2417,1075,2023-01-18,0 days 19:15:17,129.0
2418,1076,2023-01-18,0 days 19:36:15,117.0
2419,1076,2023-01-18,0 days 19:36:15,113.0
2420,1077,2023-01-18,0 days 20:13:25,103.0
2421,1078,2023-01-18,0 days 20:20:42,125.0
2422,1078,2023-01-18,0 days 20:20:42,110.0
2423,1079,2023-01-18,0 days 20:45:11,126.0
2424,1079,2023-01-18,0 days 20:45:11,113.0
2425,1079,2023-01-18,0 days 20:45:11,106.0
2426,1080,2023-01-18,0 days 21:22:58,127.0
2427,1080,2023-01-18,0 days 21:22:58,120.0
2428,1080,2023-01-18,0 days 21:22:58,121.0
2429,1080,2023-01-18,0 days 21:22:58,122.0
2430,1081,2023-01-18,0 days 21:27:05,124.0
2431,1082,2023-01-19,0 days 11:16:43,118.0
2432,1082,2023-01-19,0 days 11:16:43,106.0
2433,1083,2023-01-19,0 days 11:19:51,105.0
2434,1084,2023-01-19,0 days 11:27:33,107.0
2435,1085,2023-01-19,0 days 11:37:05,109.0
2436,1085,2023-01-19,0 days 11:37:05,105.0
2437,1085,2023-01-19,0 days 11:37:05,131.0
2438,1086,2023-01-19,0 days 11:57:17,101.0
2439,1086,2023-01-19,0 days 11:57:17,128.0
2440,1087,2023-01-19,0 days 11:57:38,125.0
2441,1087,2023-01-19,0 days 11:57:38,131.0
2442,1088,2023-01-19,0 days 12:00:52,107.0
2443,1088,2023-01-19,0 days 12:00:52,128.0
2444,1088,2023-01-19,0 days 12:00:52,113.0
2445,1088,2023-01-19,0 days 12:00:52,106.0
2446,1088,2023-01-19,0 days 12:00:52,
2447,1089,2023-01-19,0 days 12:03:57,107.0
2448,1089,2023-01-19,0 days 12:03:57,104.0
2449,1089,2023-01-19,0 days 12:03:57,130.0
2450,1090,2023-01-19,0 days 12:14:24,101.0
2451,1090,2023-01-19,0 days 12:14:24,102.0
2452,1090,2023-01-19,0 days 12:14:24,109.0
2453,1090,2023-01-19,0 days 12:14:24,117.0
2454,1090,2023-01-19,0 days 12:14:24,127.0
2455,1090,2023-01-19,0 days 12:14:24,127.0
2456,1090,2023-01-19,0 days 12:14:24,111.0
2457,1091,2023-01-19,0 days 12:20:28,113.0
2458,1092,2023-01-19,0 days 12:23:38,101.0
2459,1092,2023-01-19,0 days 12:23:38,102.0
2460,1092,2023-01-19,0 days 12:23:38,109.0
2461,1093,2023-01-19,0 days 12:33:24,108.0
2462,1093,2023-01-19,0 days 12:33:24,117.0
2463,1093,2023-01-19,0 days 12:33:24,111.0
2464,1093,2023-01-19,0 days 12:33:24,113.0
2465,1093,2023-01-19,0 days 12:33:24,119.0
2466,1094,2023-01-19,0 days 12:33:50,115.0
2467,1094,2023-01-19,0 days 12:33:50,104.0
2468,1095,2023-01-19,0 days 12:47:24,102.0
2469,1095,2023-01-19,0 days 12:47:24,125.0
2470,1096,2023-01-19,0 days 12:56:45,104.0
2471,1096,2023-01-19,0 days 12:56:45,124.0
2472,1096,2023-01-19,0 days 12:56:45,125.0
2473,1096,2023-01-19,0 days 12:56:45,128.0
2474,1096,2023-01-19,0 days 12:56:45,128.0
2475,1096,2023-01-19,0 days 12:56:45,111.0
2476,1096,2023-01-19,0 days 12:56:45,111.0
2477,1096,2023-01-19,0 days 12:56:45,112.0
2478,1096,2023-01-19,0 days 12:56:45,119.0
2479,1096,2023-01-19,0 days 12:56:45,121.0
2480,1096,2023-01-19,0 days 12:56:45,122.0
2481,1096,2023-01-19,0 days 12:56:45,132.0
2482,1097,2023-01-19,0 days 13:02:07,101.0
2483,1098,2023-01-19,0 days 13:25:39,111.0
2484,1098,2023-01-19,0 days 13:25:39,114.0
2485,1099,2023-01-19,0 days 13:33:24,117.0
2486,1099,2023-01-19,0 days 13:33:24,128.0
2487,1100,2023-01-19,0 days 13:34:27,103.0
2488,1100,2023-01-19,0 days 13:34:27,126.0
2489,1100,2023-01-19,0 days 13:34:27,129.0
2490,1100,2023-01-19,0 days 13:34:27,111.0
2491,1100,2023-01-19,0 days 13:34:27,106.0
2492,1101,2023-01-19,0 days 13:36:26,102.0
2493,1102,2023-01-19,0 days 14:03:20,110.0
2494,1103,2023-01-19,0 days 14:08:12,114.0
2495,1104,2023-01-19,0 days 14:39:45,102.0
2496,1104,2023-01-19,0 days 14:39:45,104.0
2497,1104,2023-01-19,0 days 14:39:45,126.0
2498,1104,2023-01-19,0 days 14:39:45,127.0
2499,1105,2023-01-19,0 days 15:13:54,116.0
2500,1105,2023-01-19,0 days 15:13:54,103.0
2501,1105,2023-01-19,0 days 15:13:54,106.0
2502,1106,2023-01-19,0 days 15:17:39,120.0
2503,1107,2023-01-19,0 days 15:45:44,121.0
2504,1108,2023-01-19,0 days 16:18:49,120.0
2505,1109,2023-01-19,0 days 16:20:22,112.0
2506,1109,2023-01-19,0 days 16:20:22,113.0
2507,1110,2023-01-19,0 days 16:33:35,109.0
2508,1110,2023-01-19,0 days 16:33:35,131.0
2509,1111,2023-01-19,0 days 16:35:46,117.0
2510,1112,2023-01-19,0 days 16:46:00,103.0
2511,1112,2023-01-19,0 days 16:46:00,109.0
2512,1112,2023-01-19,0 days 16:46:00,131.0
2513,1112,2023-01-19,0 days 16:46:00,
2514,1113,2023-01-19,0 days 17:00:44,107.0
2515,1113,2023-01-19,0 days 17:00:44,109.0
2516,1114,2023-01-19,0 days 17:00:53,107.0
2517,1114,2023-01-19,0 days 17:00:53,124.0
2518,1115,2023-01-19,0 days 17:08:55,120.0
2519,1115,2023-01-19,0 days 17:08:55,106.0
2520,1116,2023-01-19,0 days 17:09:15,108.0
2521,1116,2023-01-19,0 days 17:09:15,119.0
2522,1116,2023-01-19,0 days 17:09:15,122.0
2523,1116,2023-01-19,0 days 17:09:15,130.0
2524,1117,2023-01-19,0 days 17:13:25,102.0
2525,1118,2023-01-19,0 days 17:19:49,131.0
2526,1119,2023-01-19,0 days 17:42:23,107.0
2527,1119,2023-01-19,0 days 17:42:23,110.0
2528,1120,2023-01-19,0 days 17:46:46,125.0
2529,1120,2023-01-19,0 days 17:46:46,112.0
2530,1121,2023-01-19,0 days 18:15:08,107.0
2531,1121,2023-01-19,0 days 18:15:08,
2532,1122,2023-01-19,0 days 18:16:44,108.0
2533,1122,2023-01-19,0 days 18:16:44,105.0
2534,1122,2023-01-19,0 days 18:16:44,131.0
2535,1122,2023-01-19,0 days 18:16:44,106.0
2536,1123,2023-01-19,0 days 18:21:36,101.0
2537,1123,2023-01-19,0 days 18:21:36,109.0
2538,1124,2023-01-19,0 days 18:29:26,116.0
2539,1124,2023-01-19,0 days 18:29:26,110.0
2540,1125,2023-01-19,0 days 18:45:40,109.0
2541,1125,2023-01-19,0 days 18:45:40,129.0
2542,1126,2023-01-19,0 days 18:48:46,105.0
2543,1127,2023-01-19,0 days 18:53:52,108.0
2544,1127,2023-01-19,0 days 18:53:52,112.0
2545,1127,2023-01-19,0 days 18:53:52,132.0
2546,1128,2023-01-19,0 days 18:59:54,102.0
2547,1128,2023-01-19,0 days 18:59:54,106.0
2548,1129,2023-01-19,0 days 19:00:20,102.0
2549,1129,2023-01-19,0 days 19:00:20,109.0
2550,1129,2023-01-19,0 days 19:00:20,112.0
2551,1130,2023-01-19,0 days 19:03:05,124.0
2552,1130,2023-01-19,0 days 19:03:05,117.0
2553,1131,2023-01-19,0 days 19:06:42,126.0
2554,1131,2023-01-19,0 days 19:06:42,113.0
2555,1132,2023-01-19,0 days 19:51:37,102.0
2556,1132,2023-01-19,0 days 19:51:37,124.0
2557,1132,2023-01-19,0 days 19:51:37,125.0
2558,1132,2023-01-19,0 days 19:51:37,113.0
2559,1133,2023-01-19,0 days 19:59:17,110.0
2560,1133,2023-01-19,0 days 19:59:17,111.0
2561,1133,2023-01-19,0 days 19:59:17,112.0
2562,1133,2023-01-19,0 days 19:59:17,114.0
2563,1134,2023-01-19,0 days 20:05:41,112.0
2564,1135,2023-01-19,0 days 21:15:41,113.0
2565,1136,2023-01-19,0 days 21:59:06,117.0
2566,1136,2023-01-19,0 days 21:59:06,106.0
2567,1136,2023-01-19,0 days 21:59:06,132.0
2568,1137,2023-01-19,0 days 22:13:28,121.0
2569,1137,2023-01-19,0 days 22:13:28,132.0
2570,1138,2023-01-20,0 days 11:21:49,129.0
2571,1139,2023-01-20,0 days 11:25:59,117.0
2572,1139,2023-01-20,0 days 11:25:59,120.0
2573,1139,2023-01-20,0 days 11:25:59,122.0
2574,1139,2023-01-20,0 days 11:25:59,114.0
2575,1140,2023-01-20,0 days 11:31:16,110.0
2576,1140,2023-01-20,0 days 11:31:16,127.0
2577,1140,2023-01-20,0 days 11:31:16,129.0
2578,1140,2023-01-20,0 days 11:31:16,113.0
2579,1140,2023-01-20,0 days 11:31:16,
2580,1141,2023-01-20,0 days 11:35:08,131.0
2581,1142,2023-01-20,0 days 11:36:48,120.0
2582,1143,2023-01-20,0 days 11:37:33,107.0
2583,1143,2023-01-20,0 days 11:37:33,124.0
2584,1143,2023-01-20,0 days 11:37:33,117.0
2585,1144,2023-01-20,0 days 12:02:21,129.0
2586,1144,2023-01-20,0 days 12:02:21,119.0
2587,1145,2023-01-20,0 days 12:04:15,104.0
2588,1145,2023-01-20,0 days 12:04:15,128.0
2589,1145,2023-01-20,0 days 12:04:15,122.0
2590,1145,2023-01-20,0 days 12:04:15,123.0
2591,1146,2023-01-20,0 days 12:12:00,123.0
2592,1147,2023-01-20,0 days 12:12:25,121.0
2593,1148,2023-01-20,0 days 12:17:42,107.0
2594,1148,2023-01-20,0 days 12:17:42,117.0
2595,1149,2023-01-20,0 days 12:22:41,126.0
2596,1149,2023-01-20,0 days 12:22:41,119.0
2597,1150,2023-01-20,0 days 12:39:05,102.0
2598,1150,2023-01-20,0 days 12:39:05,104.0
2599,1150,2023-01-20,0 days 12:39:05,108.0
2600,1150,2023-01-20,0 days 12:39:05,108.0
2601,1150,2023-01-20,0 days 12:39:05,124.0
2602,1150,2023-01-20,0 days 12:39:05,126.0
2603,1150,2023-01-20,0 days 12:39:05,117.0
2604,1150,2023-01-20,0 days 12:39:05,111.0
2605,1150,2023-01-20,0 days 12:39:05,111.0
2606,1150,2023-01-20,0 days 12:39:05,121.0
2607,1150,2023-01-20,0 days 12:39:05,105.0
2608,1150,2023-01-20,0 days 12:39:05,106.0
2609,1151,2023-01-20,0 days 12:43:36,125.0
2610,1152,2023-01-20,0 days 12:44:23,103.0
2611,1153,2023-01-20,0 days 12:56:30,107.0
2612,1153,2023-01-20,0 days 12:56:30,108.0
2613,1153,2023-01-20,0 days 12:56:30,124.0
2614,1153,2023-01-20,0 days 12:56:30,110.0
2615,1153,2023-01-20,0 days 12:56:30,117.0
2616,1153,2023-01-20,0 days 12:56:30,111.0
2617,1153,2023-01-20,0 days 12:56:30,118.0
2618,1153,2023-01-20,0 days 12:56:30,120.0
2619,1153,2023-01-20,0 days 12:56:30,121.0
2620,1153,2023-01-20,0 days 12:56:30,105.0
2621,1153,2023-01-20,0 days 12:56:30,122.0
2622,1154,2023-01-20,0 days 12:59:38,124.0
2623,1154,2023-01-20,0 days 12:59:38,113.0
2624,1154,2023-01-20,0 days 12:59:38,119.0
2625,1155,2023-01-20,0 days 13:05:11,109.0
2626,1156,2023-01-20,0 days 13:14:15,110.0
2627,1157,2023-01-20,0 days 13:16:58,107.0
2628,1157,2023-01-20,0 days 13:16:58,111.0
2629,1158,2023-01-20,0 days 13:17:45,102.0
2630,1158,2023-01-20,0 days 13:17:45,102.0
2631,1158,2023-01-20,0 days 13:17:45,106.0
2632,1159,2023-01-20,0 days 14:06:41,102.0
2633,1160,2023-01-20,0 days 14:14:54,102.0
2634,1160,2023-01-20,0 days 14:14:54,117.0
2635,1160,2023-01-20,0 days 14:14:54,112.0
2636,1161,2023-01-20,0 days 14:21:41,106.0
2637,1162,2023-01-20,0 days 14:40:02,116.0
2638,1162,2023-01-20,0 days 14:40:02,123.0
2639,1163,2023-01-20,0 days 14:47:28,102.0
2640,1164,2023-01-20,0 days 15:13:31,112.0
2641,1164,2023-01-20,0 days 15:13:31,132.0
2642,1165,2023-01-20,0 days 15:15:26,124.0
2643,1165,2023-01-20,0 days 15:15:26,117.0
2644,1166,2023-01-20,0 days 15:25:08,132.0
2645,1167,2023-01-20,0 days 15:28:09,119.0
2646,1168,2023-01-20,0 days 15:58:05,132.0
2647,1169,2023-01-20,0 days 16:08:25,110.0
2648,1169,2023-01-20,0 days 16:08:25,127.0
2649,1169,2023-01-20,0 days 16:08:25,113.0
2650,1170,2023-01-20,0 days 16:37:24,101.0
2651,1171,2023-01-20,0 days 16:41:58,108.0
2652,1172,2023-01-20,0 days 16:53:23,108.0
2653,1172,2023-01-20,0 days 16:53:23,114.0
2654,1173,2023-01-20,0 days 16:57:05,125.0
2655,1173,2023-01-20,0 days 16:57:05,132.0
2656,1174,2023-01-20,0 days 17:02:58,121.0
2657,1174,2023-01-20,0 days 17:02:58,123.0
2658,1175,2023-01-20,0 days 17:05:14,110.0
2659,1175,2023-01-20,0 days 17:05:14,118.0
2660,1175,2023-01-20,0 days 17:05:14,120.0
2661,1175,2023-01-20,0 days 17:05:14,121.0
2662,1176,2023-01-20,0 days 17:05:19,108.0
2663,1176,2023-01-20,0 days 17:05:19,118.0
2664,1176,2023-01-20,0 days 17:05:19,120.0
2665,1176,2023-01-20,0 days 17:05:19,122.0
2666,1177,2023-01-20,0 days 17:27:29,108.0
2667,1177,2023-01-20,0 days 17:27:29,113.0
2668,1178,2023-01-20,0 days 18:01:13,122.0
2669,1179,2023-01-20,0 days 18:02:28,121.0
2670,1180,2023-01-20,0 days 18:12:31,115.0
2671,1180,2023-01-20,0 days 18:12:31,124.0
2672,1181,2023-01-20,0 days 18:17:53,102.0
2673,1182,2023-01-20,0 days 18:33:48,101.0
2674,1182,2023-01-20,0 days 18:33:48,115.0
2675,1182,2023-01-20,0 days 18:33:48,124.0
2676,1182,2023-01-20,0 days 18:33:48,130.0
2677,1183,2023-01-20,0 days 18:51:30,102.0
2678,1183,2023-01-20,0 days 18:51:30,113.0
2679,1184,2023-01-20,0 days 19:04:35,123.0
2680,1185,2023-01-20,0 days 19:10:26,109.0
2681,1186,2023-01-20,0 days 19:19:55,125.0
2682,1186,2023-01-20,0 days 19:19:55,106.0
2683,1187,2023-01-20,0 days 19:21:40,105.0
2684,1188,2023-01-20,0 days 19:25:25,123.0
2685,1189,2023-01-20,0 days 19:40:47,101.0
2686,1190,2023-01-20,0 days 19:43:15,108.0
2687,1190,2023-01-20,0 days 19:43:15,118.0
2688,1191,2023-01-20,0 days 19:56:41,117.0
2689,1191,2023-01-20,0 days 19:56:41,111.0
2690,1192,2023-01-20,0 days 20:15:27,106.0
2691,1193,2023-01-20,0 days 20:26:22,102.0
2692,1193,2023-01-20,0 days 20:26:22,118.0
2693,1193,2023-01-20,0 days 20:26:22,120.0
2694,1193,2023-01-20,0 days 20:26:22,132.0
2695,1194,2023-01-20,0 days 20:27:18,118.0
2696,1194,2023-01-20,0 days 20:27:18,122.0
2697,1195,2023-01-20,0 days 20:39:52,102.0
2698,1195,2023-01-20,0 days 20:39:52,124.0
2699,1195,2023-01-20,0 days 20:39:52,105.0
2700,1196,2023-01-20,0 days 20:44:41,124.0
2701,1196,2023-01-20,0 days 20:44:41,131.0
2702,1197,2023-01-20,0 days 20:53:41,126.0
2703,1198,2023-01-20,0 days 22:02:08,128.0
2704,1199,2023-01-20,0 days 22:10:20,103.0
2705,1200,2023-01-20,0 days 22:14:41,103.0
2706,1200,2023-01-20,0 days 22:14:41,119.0
2707,1201,2023-01-20,0 days 22:40:10,124.0
2708,1201,2023-01-20,0 days 22:40:10,122.0
2709,1202,2023-01-21,0 days 11:50:26,107.0
2710,1203,2023-01-21,0 days 11:54:22,117.0
2711,1204,2023-01-21,0 days 12:23:38,107.0
2712,1204,2023-01-21,0 days 12:23:38,109.0
2713,1204,2023-01-21,0 days 12:23:38,120.0
2714,1204,2023-01-21,0 days 12:23:38,132.0
2715,1205,2023-01-21,0 days 12:29:13,132.0
2716,1206,2023-01-21,0 days 12:38:38,102.0
2717,1206,2023-01-21,0 days 12:38:38,108.0
2718,1206,2023-01-21,0 days 12:38:38,124.0
2719,1206,2023-01-21,0 days 12:38:38,109.0
2720,1206,2023-01-21,0 days 12:38:38,110.0
2721,1206,2023-01-21,0 days 12:38:38,117.0
2722,1206,2023-01-21,0 days 12:38:38,119.0
2723,1206,2023-01-21,0 days 12:38:38,120.0
2724,1206,2023-01-21,0 days 12:38:38,120.0
2725,1206,2023-01-21,0 days 12:38:38,106.0
2726,1207,2023-01-21,0 days 12:52:42,116.0
2727,1207,2023-01-21,0 days 12:52:42,123.0
2728,1208,2023-01-21,0 days 13:03:21,110.0
2729,1209,2023-01-21,0 days 13:13:52,125.0
2730,1209,2023-01-21,0 days 13:13:52,132.0
2731,1210,2023-01-21,0 days 13:20:41,102.0
2732,1211,2023-01-21,0 days 13:37:51,130.0
2733,1212,2023-01-21,0 days 13:42:25,128.0
2734,1212,2023-01-21,0 days 13:42:25,113.0
2735,1213,2023-01-21,0 days 13:58:53,113.0
2736,1213,2023-01-21,0 days 13:58:53,105.0
2737,1214,2023-01-21,0 days 14:00:05,101.0
2738,1214,2023-01-21,0 days 14:00:05,102.0
2739,1214,2023-01-21,0 days 14:00:05,125.0
2740,1214,2023-01-21,0 days 14:00:05,110.0
2741,1214,2023-01-21,0 days 14:00:05,117.0
2742,1214,2023-01-21,0 days 14:00:05,117.0
2743,1214,2023-01-21,0 days 14:00:05,127.0
2744,1214,2023-01-21,0 days 14:00:05,129.0
2745,1214,2023-01-21,0 days 14:00:05,105.0
2746,1214,2023-01-21,0 days 14:00:05,132.0
2747,1214,2023-01-21,0 days 14:00:05,132.0
2748,1215,2023-01-21,0 days 14:02:04,131.0
2749,1216,2023-01-21,0 days 14:08:29,101.0
2750,1217,2023-01-21,0 days 14:26:35,102.0
2751,1218,2023-01-21,0 days 14:27:30,113.0
2752,1218,2023-01-21,0 days 14:27:30,118.0
2753,1218,2023-01-21,0 days 14:27:30,122.0
2754,1218,2023-01-21,0 days 14:27:30,131.0
2755,1219,2023-01-21,0 days 15:13:10,112.0
2756,1219,2023-01-21,0 days 15:13:10,120.0
2757,1219,2023-01-21,0 days 15:13:10,114.0
2758,1219,2023-01-21,0 days 15:13:10,132.0
2759,1220,2023-01-21,0 days 15:20:03,116.0
2760,1221,2023-01-21,0 days 15:23:36,104.0
2761,1221,2023-01-21,0 days 15:23:36,113.0
2762,1222,2023-01-21,0 days 15:32:23,108.0
2763,1222,2023-01-21,0 days 15:32:23,106.0
2764,1223,2023-01-21,0 days 15:36:37,119.0
2765,1224,2023-01-21,0 days 15:45:47,111.0
2766,1224,2023-01-21,0 days 15:45:47,106.0
2767,1225,2023-01-21,0 days 15:59:07,113.0
2768,1225,2023-01-21,0 days 15:59:07,120.0
2769,1226,2023-01-21,0 days 16:10:57,107.0
2770,1226,2023-01-21,0 days 16:10:57,125.0
2771,1226,2023-01-21,0 days 16:10:57,110.0
2772,1226,2023-01-21,0 days 16:10:57,111.0
2773,1227,2023-01-21,0 days 16:20:21,109.0
2774,1228,2023-01-21,0 days 16:26:36,127.0
2775,1228,2023-01-21,0 days 16:26:36,111.0
2776,1229,2023-01-21,0 days 16:28:19,109.0
2777,1230,2023-01-21,0 days 16:38:28,127.0
2778,1230,2023-01-21,0 days 16:38:28,112.0
2779,1230,2023-01-21,0 days 16:38:28,123.0
2780,1230,2023-01-21,0 days 16:38:28,106.0
2781,1231,2023-01-21,0 days 16:45:04,102.0
2782,1231,2023-01-21,0 days 16:45:04,122.0
2783,1232,2023-01-21,0 days 16:50:36,113.0
2784,1232,2023-01-21,0 days 16:50:36,119.0
2785,1232,2023-01-21,0 days 16:50:36,121.0
2786,1232,2023-01-21,0 days 16:50:36,132.0
2787,1233,2023-01-21,0 days 17:11:27,102.0
2788,1233,2023-01-21,0 days 17:11:27,125.0
2789,1233,2023-01-21,0 days 17:11:27,126.0
2790,1233,2023-01-21,0 days 17:11:27,110.0
2791,1234,2023-01-21,0 days 17:36:59,109.0
2792,1234,2023-01-21,0 days 17:36:59,131.0
2793,1235,2023-01-21,0 days 17:55:58,126.0
2794,1235,2023-01-21,0 days 17:55:58,112.0
2795,1235,2023-01-21,0 days 17:55:58,106.0
2796,1236,2023-01-21,0 days 17:56:32,128.0
2797,1237,2023-01-21,0 days 18:10:40,116.0
2798,1237,2023-01-21,0 days 18:10:40,120.0
2799,1238,2023-01-21,0 days 18:18:51,104.0
2800,1238,2023-01-21,0 days 18:18:51,124.0
2801,1238,2023-01-21,0 days 18:18:51,128.0
2802,1238,2023-01-21,0 days 18:18:51,106.0
2803,1239,2023-01-21,0 days 18:22:29,102.0
2804,1240,2023-01-21,0 days 18:40:50,103.0
2805,1240,2023-01-21,0 days 18:40:50,121.0
2806,1240,2023-01-21,0 days 18:40:50,132.0
2807,1241,2023-01-21,0 days 18:43:02,101.0
2808,1241,2023-01-21,0 days 18:43:02,104.0
2809,1241,2023-01-21,0 days 18:43:02,131.0
2810,1242,2023-01-21,0 days 18:50:51,120.0
2811,1242,2023-01-21,0 days 18:50:51,120.0
2812,1242,2023-01-21,0 days 18:50:51,106.0
2813,1242,2023-01-21,0 days 18:50:51,
2814,1243,2023-01-21,0 days 19:02:27,118.0
2815,1243,2023-01-21,0 days 19:02:27,122.0
2816,1244,2023-01-21,0 days 19:24:32,101.0
2817,1244,2023-01-21,0 days 19:24:32,115.0
2818,1244,2023-01-21,0 days 19:24:32,111.0
2819,1244,2023-01-21,0 days 19:24:32,113.0
2820,1245,2023-01-21,0 days 19:26:35,103.0
2821,1246,2023-01-21,0 days 19:36:04,107.0
2822,1246,2023-01-21,0 days 19:36:04,124.0
2823,1246,2023-01-21,0 days 19:36:04,123.0
2824,1247,2023-01-21,0 days 19:54:37,108.0
2825,1247,2023-01-21,0 days 19:54:37,125.0
2826,1247,2023-01-21,0 days 19:54:37,109.0
2827,1248,2023-01-21,0 days 20:13:51,123.0
2828,1249,2023-01-21,0 days 20:40:44,125.0
2829,1249,2023-01-21,0 days 20:40:44,123.0
2830,1250,2023-01-21,0 days 21:09:08,107.0
2831,1250,2023-01-21,0 days 21:09:08,127.0
2832,1250,2023-01-21,0 days 21:09:08,113.0
2833,1250,2023-01-21,0 days 21:09:08,118.0
2834,1251,2023-01-21,0 days 21:12:37,118.0
2835,1252,2023-01-21,0 days 21:32:07,102.0
2836,1253,2023-01-22,0 days 11:34:52,128.0
2837,1253,2023-01-22,0 days 11:34:52,105.0
2838,1254,2023-01-22,0 days 11:56:03,115.0
2839,1254,2023-01-22,0 days 11:56:03,120.0
2840,1255,2023-01-22,0 days 12:05:34,127.0
2841,1255,2023-01-22,0 days 12:05:34,131.0
2842,1255,2023-01-22,0 days 12:05:34,132.0
2843,1256,2023-01-22,0 days 12:06:15,117.0
2844,1257,2023-01-22,0 days 12:07:53,125.0
2845,1257,2023-01-22,0 days 12:07:53,120.0
2846,1257,2023-01-22,0 days 12:07:53,132.0
2847,1258,2023-01-22,0 days 12:18:53,102.0
2848,1259,2023-01-22,0 days 12:22:47,101.0
2849,1260,2023-01-22,0 days 12:31:07,132.0
2850,1261,2023-01-22,0 days 12:32:00,107.0
2851,1261,2023-01-22,0 days 12:32:00,104.0
2852,1261,2023-01-22,0 days 12:32:00,113.0
2853,1261,2023-01-22,0 days 12:32:00,
2854,1262,2023-01-22,0 days 12:32:33,129.0
2855,1263,2023-01-22,0 days 12:39:12,124.0
2856,1264,2023-01-22,0 days 12:58:30,122.0
2857,1264,2023-01-22,0 days 12:58:30,131.0
2858,1265,2023-01-22,0 days 12:59:26,101.0
2859,1265,2023-01-22,0 days 12:59:26,124.0
2860,1265,2023-01-22,0 days 12:59:26,109.0
2861,1265,2023-01-22,0 days 12:59:26,127.0
2862,1265,2023-01-22,0 days 12:59:26,128.0
2863,1265,2023-01-22,0 days 12:59:26,111.0
2864,1265,2023-01-22,0 days 12:59:26,112.0
2865,1265,2023-01-22,0 days 12:59:26,105.0
2866,1265,2023-01-22,0 days 12:59:26,130.0
2867,1265,2023-01-22,0 days 12:59:26,106.0
2868,1265,2023-01-22,0 days 12:59:26,132.0
2869,1266,2023-01-22,0 days 12:59:51,101.0
2870,1266,2023-01-22,0 days 12:59:51,104.0
2871,1267,2023-01-22,0 days 13:01:27,112.0
2872,1268,2023-01-22,0 days 13:01:39,109.0
2873,1268,2023-01-22,0 days 13:01:39,117.0
2874,1268,2023-01-22,0 days 13:01:39,106.0
2875,1269,2023-01-22,0 days 13:04:41,116.0
2876,1270,2023-01-22,0 days 13:12:15,132.0
2877,1271,2023-01-22,0 days 13:14:17,108.0
2878,1271,2023-01-22,0 days 13:14:17,111.0
2879,1271,2023-01-22,0 days 13:14:17,105.0
2880,1272,2023-01-22,0 days 13:14:37,104.0
2881,1272,2023-01-22,0 days 13:14:37,129.0
2882,1273,2023-01-22,0 days 13:21:57,107.0
2883,1274,2023-01-22,0 days 13:24:14,101.0
2884,1274,2023-01-22,0 days 13:24:14,101.0
2885,1274,2023-01-22,0 days 13:24:14,102.0
2886,1274,2023-01-22,0 days 13:24:14,103.0
